,螟沥家疙,荐柯,荐家捞柯丑档,傈扁傈档档,侩粮魂家,醚蜡扁藕家,努肺肺鞘,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊,亥哩,喷风浚,俊瓶亥哩,磊老坊,磊老坊,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊
2014-10-06,柳林,21.2,7.2,101.0,8.7,1.8,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-07,柳林,21.2,7.2,115.0,8.8,2.1,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-08,柳林,21.4,7.2,117.0,9.0,3.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-09,柳林,21.5,7.2,115.0,9.1,3.1,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-10,柳林,21.4,7.3,112.0,9.0,2.9,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-11,柳林,21.2,7.4,113.0,9.1,2.7,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-12,柳林,20.3,7.3,111.0,9.0,2.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-13,柳林,19.3,7.1,109.0,8.6,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-14,柳林,19.0,7.1,137.0,8.8,2.2,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-15,柳林,19.7,7.2,136.0,9.2,2.3,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-16,柳林,19.3,7.3,133.0,9.3,2.4,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-17,柳林,19.0,7.6,130.0,10.0,2.6,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-18,柳林,18.4,7.3,164.0,9.8,2.5,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-19,柳林,18.9,7.3,140.0,9.7,2.5,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-20,柳林,19.2,7.1,151.0,9.2,2.4,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-21,柳林,19.5,6.9,108.0,8.4,2.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-22,柳林,17.4,6.9,123.0,8.8,,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-23,柳林,17.5,7.0,117.0,9.2,2.4,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-24,柳林,18.1,7.1,115.0,9.1,1.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-25,柳林,18.5,7.1,113.0,8.9,1.8,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-26,柳林,18.7,7.1,112.0,8.9,1.7,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-27,柳林,18.5,7.2,110.0,9.0,1.8,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-28,柳林,17.5,7.2,106.0,9.0,1.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-29,柳林,17.5,7.3,111.0,9.1,2.2,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-30,柳林,17.7,7.3,122.0,9.2,2.5,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-31,柳林,17.8,7.2,124.0,8.7,2.4,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-01,柳林,18.0,7.2,123.0,8.5,2.2,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-02,柳林,18.1,7.3,127.0,8.7,2.3,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-03,柳林,15.8,7.5,127.0,9.5,2.4,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-04,柳林,15.1,7.5,128.0,9.9,2.6,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-05,柳林,15.9,7.4,130.0,9.8,2.6,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-06,柳林,16.2,7.4,128.0,9.7,2.6,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-07,柳林,16.2,7.4,128.0,9.4,2.4,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-08,柳林,16.2,7.3,127.0,8.6,2.2,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-09,柳林,16.5,7.2,126.0,8.5,2.2,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-10,柳林,15.8,7.3,124.0,8.8,2.2,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-11,柳林,15.5,7.2,142.0,8.9,2.3,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-12,柳林,14.7,7.2,198.0,9.0,2.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-13,柳林,12.3,7.4,200.0,9.9,2.7,10.7,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2014-11-14,柳林,11.1,7.4,182.0,11.1,3.0,11.2,,,,,,,,,,,,,,,
2014-11-15,柳林,11.2,7.3,219.0,11.1,3.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-16,柳林,12.2,7.3,202.0,11.2,2.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-17,柳林,12.6,7.3,200.0,11.1,2.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,柳林,11.8,7.3,187.0,11.5,2.9,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-19,柳林,11.3,7.4,179.0,11.9,2.8,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-20,柳林,11.3,7.4,193.0,11.8,2.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-21,柳林,11.4,7.3,228.0,11.0,2.9,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-22,柳林,12.1,7.3,201.0,11.1,2.7,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-23,柳林,12.9,7.3,200.0,10.9,2.7,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-24,柳林,12.9,7.2,202.0,10.4,3.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-25,柳林,12.5,7.1,133.0,9.8,3.7,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-26,柳林,12.9,7.1,117.0,10.4,2.7,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-27,柳林,12.7,7.2,112.0,10.0,2.3,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-28,柳林,12.2,7.2,110.0,8.8,2.2,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-29,柳林,12.6,7.2,108.0,9.0,2.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-30,柳林,12.4,7.1,110.0,8.9,2.1,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-01,柳林,11.7,7.3,109.0,9.5,2.1,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-02,柳林,9.3,7.5,111.0,10.7,2.1,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,柳林,8.5,7.4,134.0,11.2,2.1,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,柳林,9.6,7.4,118.0,10.9,2.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-05,柳林,9.1,7.4,114.0,11.1,2.1,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-06,柳林,8.2,7.5,114.0,11.7,2.2,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-07,柳林,8.5,7.5,114.0,11.7,2.2,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-08,柳林,8.6,7.4,115.0,11.8,2.2,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-09,柳林,8.0,7.4,123.0,12.0,2.2,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-10,柳林,8.3,7.3,184.0,12.1,2.3,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-11,柳林,9.1,7.4,209.0,11.9,2.4,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
2014-12-12,柳林,8.1,7.5,224.0,11.7,2.5,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
2014-12-13,柳林,7.3,7.5,226.0,11.5,2.6,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-14,柳林,6.1,7.5,240.0,,2.7,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-15,柳林,6.0,7.5,249.0,,3.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2014-12-16,柳林,6.7,7.5,230.0,11.8,,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
2014-12-17,柳林,5.2,7.5,229.0,12.6,2.1,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2014-12-18,柳林,3.9,7.5,245.0,13.1,2.1,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2014-12-19,柳林,3.9,7.5,183.0,13.6,2.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
2014-12-20,柳林,6.0,7.5,141.0,12.8,1.8,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2014-12-21,柳林,5.2,7.5,141.0,12.8,1.8,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2014-12-22,柳林,5.2,7.5,145.0,12.5,1.8,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0
2014-12-23,柳林,5.4,7.5,186.0,12.5,2.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0
2014-12-24,柳林,5.7,7.4,212.0,12.3,2.1,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0
2014-12-25,柳林,5.6,7.5,229.0,11.9,2.1,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0
2014-12-26,柳林,4.9,7.4,230.0,12.3,2.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
2014-12-27,柳林,4.8,7.5,199.0,12.7,1.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
2014-12-28,柳林,5.1,7.4,236.0,12.4,1.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0
2014-12-29,柳林,5.1,7.4,227.0,12.8,1.7,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0
2014-12-30,柳林,5.6,7.4,217.0,13.8,1.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0
2014-12-31,柳林,5.5,7.4,244.0,12.9,1.9,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0
2015-01-01,柳林,3.8,7.5,231.0,12.3,1.9,5.1,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
2015-01-02,柳林,3.0,7.5,246.0,12.8,1.9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-03,柳林,2.9,7.5,231.0,13.1,1.8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-04,柳林,3.7,7.5,238.0,13.0,1.9,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-05,柳林,4.7,7.4,232.0,12.9,1.9,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,柳林,6.4,7.4,210.0,12.3,2.0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,柳林,5.7,7.4,199.0,12.1,2.2,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,柳林,4.4,7.4,204.0,12.8,2.0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,柳林,4.1,7.3,186.0,13.5,1.8,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-10,柳林,4.2,7.3,169.0,13.6,1.6,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-11,柳林,4.5,7.3,173.0,13.4,1.6,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-12,柳林,4.2,7.3,173.0,13.5,1.7,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-13,柳林,4.1,7.3,171.0,13.7,1.8,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-14,柳林,4.8,7.3,170.0,13.4,1.7,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-15,柳林,5.5,7.3,173.0,13.2,2.0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-16,柳林,5.6,7.3,175.0,13.0,2.3,7.3,,,,,,,,,,,,,,,
2015-01-17,柳林,5.1,7.4,173.0,13.2,2.2,6.9,,,,,,,,,,,,,,,
2015-01-18,柳林,4.3,7.4,174.0,13.3,2.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-19,柳林,4.9,7.4,173.0,13.1,,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-20,柳林,5.0,7.3,188.0,12.8,,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-21,柳林,5.3,7.3,183.0,12.6,1.9,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-22,柳林,5.5,7.2,183.0,12.5,2.1,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,柳林,5.7,7.3,183.0,12.5,2.1,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-24,柳林,5.8,7.3,179.0,12.7,2.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-25,柳林,5.4,7.3,160.0,12.6,1.8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-26,柳林,6.0,7.3,160.0,12.4,1.8,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-27,柳林,6.1,7.3,163.0,12.2,1.8,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-28,柳林,4.9,7.3,165.0,12.5,1.9,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-29,柳林,4.9,7.3,161.0,,1.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-30,柳林,5.4,7.4,167.0,,1.6,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-31,柳林,4.7,7.4,163.0,,1.5,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,柳林,4.6,7.3,173.0,12.1,1.5,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-02,柳林,5.3,7.3,225.0,11.8,1.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-03,柳林,6.0,7.2,237.0,11.4,1.8,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-04,柳林,6.6,7.3,227.0,11.6,2.1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-05,柳林,6.4,7.3,234.0,12.1,2.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-06,柳林,6.2,7.3,236.0,11.9,2.1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-07,柳林,6.5,7.3,239.0,11.3,2.1,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-08,柳林,6.1,7.4,253.0,11.2,2.3,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-09,柳林,4.3,7.4,260.0,11.6,2.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-10,柳林,4.1,7.4,236.0,12.1,2.3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-11,柳林,5.3,7.4,235.0,12.0,2.2,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-12,柳林,6.2,7.4,243.0,11.6,2.1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,柳林,5.8,7.4,243.0,11.9,1.9,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-14,柳林,6.0,7.4,249.0,12.4,2.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-15,柳林,6.1,7.3,226.0,12.2,1.9,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-16,柳林,,,,,,,,,,,,,,,,,,,,,
2015-02-17,柳林,,,,,,,,,,,,,,,,,,,,,
2015-02-18,柳林,,,,,,,,,,,,,,,,,,,,,
2015-02-19,柳林,,,,,,,,,,,,,,,,,,,,,
2015-02-20,柳林,,,,,,,,,,,,,,,,,,,,,
2015-02-21,柳林,,,,,,,,,,,,,,,,,,,,,
2015-02-22,柳林,,,,,,,,,,,,,,,,,,,,,
2015-02-23,柳林,,,,,,,,,,,,,,,,,,,,,
2015-02-24,柳林,,,,,,,,,,,,,,,,,,,,,
2015-02-25,柳林,,,,,,,,,,,,,,,,,,,,,
2015-02-26,柳林,,,,,,,,,,,,,,,,,,,,,
2015-02-27,柳林,,,,,,,,,,,,,,,,,,,,,
2015-02-28,柳林,,,,,,,,,,,,,,,,,,,,,
2015-03-01,柳林,6.6,7.6,178.0,11.0,1.3,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-02,柳林,7.6,7.5,180.0,11.0,1.3,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-03,柳林,7.5,7.5,176.0,10.8,1.5,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-04,柳林,6.2,7.4,179.0,11.2,1.7,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-05,柳林,6.7,7.3,181.0,11.0,1.6,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-06,柳林,7.8,7.3,174.0,11.5,1.4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-07,柳林,8.5,7.3,160.0,12.0,1.3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-08,柳林,8.7,7.2,160.0,11.8,1.2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,柳林,9.5,7.3,161.0,11.6,1.2,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-10,柳林,6.8,7.4,160.0,12.7,1.2,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-11,柳林,6.7,7.5,164.0,13.0,1.2,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-12,柳林,7.7,7.5,169.0,12.6,1.4,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13,柳林,7.9,7.4,174.0,12.1,1.8,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-14,柳林,8.7,7.3,189.0,11.7,2.1,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-15,柳林,10.0,7.3,193.0,11.6,2.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-16,柳林,10.3,7.3,192.0,11.4,1.9,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,柳林,,,,,,,,,,,,,,,,,,,,,
2015-03-18,柳林,,,,,,,,,,,,,,,,,,,,,
2015-03-19,柳林,12.0,7.1,150.0,10.5,3.5,7.3,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0
2015-03-20,柳林,12.2,7.1,140.0,10.4,2.5,7.2,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0
2015-03-21,柳林,12.6,7.3,146.0,10.3,1.5,6.5,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
2015-03-22,柳林,12.6,7.4,149.0,10.2,1.4,6.6,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0
2015-03-23,柳林,11.3,7.4,150.0,10.4,1.6,10.2,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0
2015-03-24,柳林,11.2,7.4,153.0,10.6,1.9,11.9,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
2015-03-25,柳林,12.0,7.4,159.0,10.5,1.9,12.3,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
2015-03-26,柳林,12.4,7.4,151.0,10.5,1.9,12.2,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
2015-03-27,柳林,12.5,7.4,150.0,10.5,2.0,12.5,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0
2015-03-28,柳林,12.6,7.4,150.0,10.3,2.0,12.5,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
2015-03-29,柳林,13.5,7.4,148.0,10.0,2.0,12.5,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0
2015-03-30,柳林,14.3,7.4,147.0,10.0,2.1,12.4,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
2015-03-31,柳林,13.9,7.3,147.0,9.9,1.9,13.8,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0
2015-04-01,柳林,12.7,7.2,148.0,10.9,2.0,13.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
2015-04-02,柳林,12.1,7.2,147.0,12.1,2.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-03,柳林,14.4,7.2,147.0,10.9,2.2,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
